track_file; timestamp of the run; had_video; was_guided; was_force_merge_allowed; distance_from_calculated_arena; max_trace_gap; min_trace_length; bee_max_step_len; bee_max_step_len_per_frame; max_trace_gap_to_interpolate_distance; max_step_distance_to_merge_overlapping_traces; force_merge_vicinity; screen_size; loaded traces; inside arena; zero length; jumps forth and back fixed; traces swapped; after first gaps and redundant; after merging overlapping traces; population size 
../data/Video_tracking/190906/20190906_152940727_1BEE_generated_20210607_101247_nn.csv; 2022-11-16 15:29:11.660855; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 2; 2; 2; 0; 0; 1; 1; 1
../data/Video_tracking/190906/20190906_152940727_1BEE_generated_20210607_101247_nn.csv; 2022-11-29 14:52:40.167290; Unknown; Unknown; Unknown; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 2; 2; 2; 0; 0; 1; 1; 1
../data/Video_tracking/190906/20190906_152940727_1BEE_generated_20210607_101247_nn.csv; 2023-01-10 17:18:31.037128; True; True; False; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 1; 1; 1; 0; 0; 1; 1; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-19 17:13:52.844437; Unknown; Unknown; Unknown; 50; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 391; 391; ; 16; 0; 25; 17; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-24 22:25:51.766018; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 391; 391; ; 16; 0; 25; 17; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-25 16:30:34.999648; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 391; 391; ; 16; 0; 11; 4; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-25 18:04:55.193732; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 391; 391; ; 16; 0; 15; 7; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-25 18:06:59.609668; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 391; 391; ; 16; 0; 24; 16; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-25 18:09:04.550444; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 391; 391; ; 16; 0; 24; 16; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-26 14:00:01.934890; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 391; 391; 291; 16; 0; 24; 16; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-26 14:36:11.348908; Unknown; Unknown; Unknown; 50; 300; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 391; 391; 291; 16; 0; 15; 7; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-26 14:59:34.090011; Unknown; Unknown; Unknown; 50; 300; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 391; 391; 291; 16; 0; 15; 15; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-27 17:36:34.696467; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 391; 391; 291; 16; 0; 25; 17; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-27 18:31:46.285571; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 391; 391; 291; 16; 0; 25; 3; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-31 13:08:43.697111; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 391; 391; 291; 16; 0; 24; 3; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-10-31 15:09:00.212373; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 391; 391; 291; 16; 0; 25; 3; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-11-15 19:34:48.143046; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 391; 391; 92; 15; 0; 22; 1; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-11-16 15:29:13.241465; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 391; 391; 30; 14; 0; 9; 1; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2022-11-23 18:14:27.208492; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 391; 391; 263; 16; 0; 25; 1; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2023-01-10 17:19:45.404892; False; True; False; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 24; 21; 21; 0; 0; 21; 21; 1
../data/Video_tracking/190916/20190916_122643082_1BEE_generated_20210608_090120_nn.csv; 2023-01-10 17:23:11.372557; False; True; False; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 24; 21; 21; 0; 0; 21; 19; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-19 17:14:55.740564; Unknown; Unknown; Unknown; 50; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 123; 123; ; 8; 0; 12; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-24 22:26:00.290367; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 123; 123; ; 8; 0; 12; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-25 16:30:36.159706; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 123; 123; ; 8; 0; 2; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-25 18:04:56.458353; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 123; 123; ; 8; 0; 4; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-25 18:07:01.438792; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 123; 123; ; 8; 0; 12; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-25 18:09:06.517185; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 123; 123; ; 8; 0; 12; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-26 14:00:04.320019; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 123; 123; 35; 8; 0; 12; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-27 17:36:36.735310; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 123; 123; 35; 8; 0; 12; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-27 18:31:49.676281; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 123; 123; 35; 8; 0; 12; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-31 13:08:45.816770; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 123; 123; 35; 8; 0; 14; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-10-31 15:09:02.139404; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 123; 123; 35; 8; 0; 14; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-11-15 19:34:50.125166; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 123; 123; 16; 8; 0; 14; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-11-16 15:29:15.001394; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 123; 123; 14; 8; 0; 12; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2022-11-23 18:14:29.289720; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 123; 123; 26; 8; 0; 14; 1; 1
../data/Video_tracking/190916/20190916_160703748_1BEE_generated_20210611_111022_nn.csv; 2023-01-10 17:19:50.955621; False; True; False; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 14; 14; 14; 0; 0; 14; 14; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-19 17:17:18.356497; Unknown; Unknown; Unknown; 50; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 748; 748; ; 120; 0; 35; 7; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-24 22:26:27.065694; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 748; 748; ; 120; 0; 35; 7; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-25 16:30:37.677637; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 748; 748; ; 120; 0; 13; 5; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-25 18:04:58.257566; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 748; 748; ; 120; 0; 18; 5; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-25 18:07:03.178111; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 748; 748; ; 120; 0; 29; 7; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-25 18:09:08.447036; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 748; 748; ; 120; 0; 29; 7; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-26 14:00:06.709787; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 748; 748; 449; 120; 0; 29; 6; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-26 15:21:42.483428; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 748; 748; 449; 120; 0; 29; 7; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-27 17:36:38.581899; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 748; 748; 449; 120; 0; 35; 8; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-27 18:31:52.923104; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 748; 748; 449; 120; 0; 35; 3; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-31 13:08:48.576560; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 748; 748; 449; 120; 0; 31; 3; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-10-31 15:09:04.941221; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 748; 748; 449; 120; 0; 31; 3; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-11-08 17:05:11.868597; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 748; 748; 449; 120; 0; 31; 1; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-11-15 19:34:52.528012; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 748; 748; 165; 119; 0; 30; 1; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-11-16 15:29:16.707735; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 748; 748; 37; 111; 0; 21; 1; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2022-11-23 18:14:32.734390; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 748; 748; 445; 120; 0; 31; 1; 1
../data/Video_tracking/190916/20190916_163119085_1BEE_generated_20210618_080129_nn.csv; 2023-01-10 17:30:08.489927; False; True; False; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 31; 31; 31; 2; 0; 31; 29; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-20 12:32:18.580774; Unknown; Unknown; Unknown; 50; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 16; 6; ; 0; 0; 5; 3; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-24 22:26:40.054522; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 16; 6; ; 0; 0; 5; 3; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-25 16:30:38.679377; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 16; 6; ; 0; 0; 5; 3; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-25 18:04:59.293771; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 16; 6; ; 0; 0; 5; 3; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-25 18:07:04.104666; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 16; 6; ; 0; 0; 5; 3; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-25 18:09:09.546087; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 16; 6; ; 0; 0; 5; 3; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-26 14:00:07.665048; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 16; 6; 6; 0; 0; 5; 2; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-27 17:36:39.492572; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 16; 6; 6; 0; 0; 5; 3; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-27 18:31:53.903461; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 16; 6; 6; 0; 0; 5; 2; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-30 18:53:00.375494; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 16; 6; 6; 0; 0; 4; 1; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-31 13:08:49.749162; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 16; 6; 6; 0; 0; 4; 1; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-10-31 15:09:05.949156; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 16; 6; 6; 0; 0; 4; 1; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-11-15 19:34:53.973225; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 16; 6; 6; 0; 0; 4; 1; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2022-11-16 15:29:18.342263; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 16; 6; 6; 0; 0; 4; 1; 1
../data/Video_tracking/190917/20190917_105812177_1BEE_generated_20210803_083548_nn.csv; 2023-01-10 17:30:09.229001; False; True; False; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 5; 5; 5; 0; 0; 5; 5; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-20 12:42:13.166879; Unknown; Unknown; Unknown; 50; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 8; 8; ; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-24 22:26:50.793139; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 8; 8; ; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-25 16:30:39.700949; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 8; 8; ; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-25 18:05:00.353965; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 8; 8; ; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-25 18:07:05.026200; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 8; 8; ; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-25 18:09:10.622243; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 8; 8; ; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-26 14:00:08.667340; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 8; 8; 8; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-27 17:36:40.557755; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 8; 8; 8; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-27 18:31:55.103765; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 8; 8; 8; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-31 13:08:50.834562; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 8; 8; 8; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-10-31 15:09:06.964018; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 8; 8; 8; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-11-15 19:34:55.135623; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 8; 8; 8; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2022-11-16 15:29:20.369170; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 8; 8; 8; 0; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_115622949_1BEE_generated_20210902_081924_nn.csv; 2023-01-10 17:30:09.587012; False; True; False; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 2; 2; 2; 0; 0; 2; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-20 12:44:30.697612; Unknown; Unknown; Unknown; 50; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 12; 12; ; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-24 22:27:20.329414; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 12; 12; ; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-25 16:30:40.707619; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 12; 12; ; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-25 18:05:01.366226; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 12; 12; ; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-25 18:07:06.040481; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 12; 12; ; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-25 18:09:11.647500; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 12; 12; ; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-26 14:00:09.825245; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 12; 12; 8; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-27 17:36:42.583835; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 12; 12; 8; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-27 18:31:57.286300; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 12; 12; 8; 2; 0; 4; 2; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-30 18:53:03.393766; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 12; 12; 8; 2; 0; 3; 1; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-31 13:08:53.009777; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 12; 12; 8; 2; 0; 3; 1; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-10-31 15:09:09.064490; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 12; 12; 8; 2; 0; 3; 1; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-11-15 19:34:56.265104; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 12; 12; 6; 2; 0; 3; 1; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2022-11-16 15:29:21.359554; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 12; 12; 5; 2; 0; 2; 1; 1
../data/Video_tracking/190917/20190917_152245969_1BEE_generated_20210903_103442_nn.csv; 2023-01-10 17:30:10.001053; False; True; False; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 4; 4; 4; 0; 0; 4; 4; 1
../data/Video_tracking/190918/20190918_111016982_1BEE_generated_20210910_081829_nn.csv; 2022-10-20 12:47:41.736380; Unknown; Unknown; Unknown; 50; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 79; 79; ; 1; 0; 4; 3; 1
../data/Video_tracking/190918/20190918_111016982_1BEE_generated_20210910_081829_nn.csv; 2022-10-24 22:28:07.152779; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 79; 79; ; 1; 0; 4; 3; 1
../data/Video_tracking/190918/20190918_111016982_1BEE_generated_20210910_081829_nn.csv; 2022-10-25 16:30:41.780001; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 79; 79; ; 1; 0; 3; 2; 1
